user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
1543451.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1543484.0,6.0,3.0,6.0,0.0,0.0,6.0,0.0,15.0,3.0,0.0,3.0,12.0,0.0,12.0
1543573.0,12.0,9.0,0.0,12.0,0.0,0.0,0.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0
1543590.0,0.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1543686.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,3.0,0.0,3.0
1543723.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543746.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1543791.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
1543855.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0
1544006.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
1544048.0,12.0,12.0,3.0,9.0,0.0,9.0,0.0,3.0,6.0,0.0,3.0,3.0,0.0,9.0
1544122.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1544158.0,9.0,3.0,9.0,3.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,3.0
1544232.0,12.0,3.0,9.0,15.0,0.0,12.0,0.0,12.0,9.0,0.0,9.0,9.0,3.0,9.0
1544287.0,0.0,12.0,3.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0
1544308.0,3.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1544414.0,18.0,12.0,0.0,21.0,0.0,20.0,0.0,24.0,12.0,0.0,12.0,3.0,0.0,0.0
1544477.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1544567.0,0.0,3.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1544631.0,18.0,9.0,3.0,15.0,0.0,6.0,0.0,15.0,12.0,3.0,6.0,3.0,0.0,6.0
1544634.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1544748.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,3.0,3.0,0.0,6.0
1544793.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1544844.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1544878.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1544885.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1544941.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544969.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545002.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0
1545003.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1545053.0,3.0,12.0,0.0,9.0,0.0,12.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0
1545064.0,21.0,9.0,0.0,21.0,0.0,15.0,0.0,12.0,18.0,0.0,6.0,6.0,0.0,3.0
1545079.0,30.0,9.0,15.0,21.0,9.0,30.0,0.0,24.0,24.0,3.0,9.0,33.0,6.0,3.0
1545114.0,0.0,3.0,3.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,6.0,0.0,0.0
1545183.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1545205.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
1545249.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0
1545379.0,0.0,12.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1545441.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1545461.0,3.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1545546.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1545628.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
1545804.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545836.0,6.0,12.0,12.0,9.0,12.0,6.0,0.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0
1545844.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0
1545918.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545984.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,3.0,3.0,0.0,3.0
1546037.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0
1546100.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
1546372.0,0.0,9.0,3.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
1546578.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0
1546625.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0
1546688.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0
1546712.0,3.0,9.0,3.0,6.0,0.0,9.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1546734.0,3.0,3.0,12.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0
1546792.0,6.0,12.0,0.0,9.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1546841.0,3.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1546898.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
1546905.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546910.0,0.0,9.0,0.0,3.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0
1546947.0,30.0,12.0,3.0,27.0,0.0,21.0,0.0,21.0,30.0,0.0,12.0,15.0,9.0,0.0
1547165.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
1547171.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
1547222.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
1547332.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
1547376.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0
1547467.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,3.0,0.0
1547510.0,6.0,6.0,0.0,3.0,0.0,12.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
1547669.0,12.0,9.0,0.0,12.0,3.0,6.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,3.0
1547703.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1547726.0,21.0,6.0,0.0,15.0,0.0,3.0,0.0,3.0,27.0,0.0,3.0,0.0,0.0,0.0
1547745.0,3.0,9.0,3.0,6.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,3.0
1547751.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,6.0
1547753.0,3.0,12.0,3.0,12.0,0.0,9.0,0.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0
1547938.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,3.0,9.0,0.0,0.0,0.0
1547950.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1548043.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0
1548074.0,12.0,9.0,6.0,12.0,3.0,15.0,0.0,3.0,12.0,3.0,0.0,9.0,0.0,9.0
1548162.0,3.0,0.0,5.0,6.0,0.0,9.0,0.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0
1548220.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
1548315.0,0.0,9.0,9.0,3.0,12.0,3.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0
1548383.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1548434.0,6.0,12.0,3.0,6.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1548493.0,3.0,12.0,0.0,9.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1548609.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1548642.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548647.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1548943.0,15.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,21.0,0.0,0.0,3.0,0.0,0.0
1549024.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0
1549032.0,12.0,6.0,3.0,9.0,3.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,0.0,3.0
1549061.0,3.0,12.0,3.0,6.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1549149.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
1549204.0,30.0,9.0,0.0,6.0,3.0,15.0,0.0,15.0,21.0,3.0,6.0,6.0,0.0,0.0
1549255.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1549423.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,9.0
1549490.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
1549613.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
1549667.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549699.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,3.0
1549768.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,3.0
1549786.0,12.0,0.0,12.0,0.0,6.0,9.0,0.0,6.0,6.0,3.0,0.0,9.0,0.0,3.0
1549805.0,3.0,9.0,3.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
1549824.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
1549908.0,3.0,9.0,5.0,6.0,0.0,9.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0
1549935.0,6.0,9.0,0.0,6.0,3.0,6.0,0.0,6.0,6.0,0.0,3.0,18.0,9.0,3.0
1549952.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
1549959.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1550320.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
1550381.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0
1550383.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1550451.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1550580.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
1550670.0,3.0,3.0,3.0,3.0,9.0,9.0,0.0,12.0,6.0,0.0,6.0,12.0,0.0,3.0
1550681.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1550724.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1550819.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550855.0,12.0,9.0,0.0,18.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
1550856.0,6.0,12.0,0.0,6.0,0.0,18.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
1550886.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1550966.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1550981.0,3.0,3.0,9.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,12.0,0.0,6.0
1551198.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1551239.0,21.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0
1551364.0,3.0,12.0,6.0,6.0,0.0,12.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,6.0
1551427.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1551640.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551834.0,3.0,3.0,6.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
1551914.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0
1551935.0,3.0,6.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
1551960.0,0.0,9.0,12.0,3.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,9.0
1551996.0,21.0,3.0,0.0,9.0,0.0,3.0,0.0,9.0,12.0,0.0,12.0,9.0,0.0,3.0
1552008.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552106.0,0.0,12.0,3.0,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
1552228.0,0.0,6.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0
1552292.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,18.0,3.0,3.0,6.0,0.0,0.0,0.0
1552450.0,3.0,12.0,3.0,6.0,3.0,3.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0
1552456.0,12.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,3.0,0.0,3.0,0.0,0.0
1552475.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1552486.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0
1552531.0,0.0,6.0,3.0,0.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
1552567.0,18.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,6.0,0.0,0.0
1552631.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
1552695.0,9.0,9.0,3.0,6.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
1552697.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0
1552749.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0
1552852.0,0.0,0.0,9.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1552865.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
1552887.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,3.0,0.0,0.0
1552901.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552984.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553008.0,3.0,6.0,0.0,9.0,0.0,3.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0
1553086.0,42.0,12.0,9.0,18.0,3.0,30.0,0.0,18.0,30.0,3.0,9.0,33.0,3.0,3.0
1553189.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
1553245.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1553322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1553373.0,9.0,6.0,9.0,6.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,6.0
1553490.0,3.0,9.0,12.0,6.0,3.0,21.0,0.0,9.0,3.0,3.0,3.0,18.0,0.0,9.0
1553558.0,18.0,12.0,9.0,12.0,9.0,15.0,0.0,18.0,18.0,0.0,3.0,3.0,0.0,3.0
1553594.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553615.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1553654.0,12.0,9.0,6.0,6.0,6.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
1553687.0,3.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1553743.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1553769.0,21.0,12.0,3.0,21.0,0.0,18.0,0.0,18.0,15.0,0.0,9.0,3.0,0.0,3.0
1553823.0,0.0,3.0,12.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0
1553884.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0
1553930.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0
1553938.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0
1554015.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,3.0,0.0,6.0
1554079.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,6.0,0.0,6.0,0.0,0.0,0.0
1554258.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554279.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0
1554335.0,6.0,9.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1554403.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1554605.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,3.0
1554610.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1554651.0,0.0,9.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1554670.0,0.0,3.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1554736.0,18.0,12.0,0.0,12.0,0.0,3.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0
1554752.0,3.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
1554916.0,3.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1555038.0,6.0,3.0,3.0,3.0,0.0,9.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
1555107.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555287.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555377.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555457.0,15.0,3.0,6.0,3.0,3.0,9.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,3.0
1555512.0,3.0,3.0,0.0,3.0,0.0,9.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0
1555589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
1555729.0,3.0,0.0,9.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0
1555807.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
1555823.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,3.0
1555878.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
1555955.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1556070.0,12.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1556164.0,3.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
1556184.0,3.0,9.0,3.0,12.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
1556470.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1556594.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
1556632.0,0.0,9.0,6.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1556802.0,21.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,3.0
1556951.0,18.0,9.0,3.0,9.0,3.0,3.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
1556980.0,0.0,9.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1557154.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1557155.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1557161.0,6.0,0.0,0.0,6.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
1557301.0,0.0,12.0,15.0,6.0,9.0,15.0,0.0,12.0,0.0,3.0,3.0,9.0,0.0,0.0
1557540.0,3.0,12.0,0.0,6.0,0.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
1557547.0,3.0,0.0,6.0,12.0,0.0,12.0,0.0,9.0,0.0,3.0,9.0,12.0,0.0,6.0
1557573.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1557602.0,6.0,12.0,0.0,12.0,0.0,9.0,0.0,6.0,6.0,0.0,9.0,3.0,0.0,3.0
1557627.0,6.0,6.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1557782.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,3.0
1557833.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557867.0,6.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
1558010.0,3.0,3.0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
1558249.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,3.0,0.0,3.0
1558334.0,0.0,12.0,3.0,9.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0
1558401.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558483.0,6.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
1558674.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0
1558812.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,3.0
1558870.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1558968.0,6.0,3.0,3.0,3.0,6.0,6.0,0.0,6.0,6.0,3.0,0.0,6.0,0.0,0.0
1558986.0,3.0,9.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
